Id,SalePrice
1624,208585.47833863634
1625,121600.68330784328
1626,172109.8355409964
1627,186116.03182557464
1628,273352.2967664874
1629,181194.58178898628
1630,326058.7083865622
1631,217110.11508232466
1632,236811.63481634506
1633,181150.60590358943
1634,187062.7660191672
1635,177740.06736130783
1636,161217.62041896943
1637,188964.44839141634
1638,189396.40201335592
1639,183866.95509600552
1640,242367.99514467886
1641,177776.65401702895
1642,235212.97968167192
1643,220016.44081327989
1644,232006.14637133063
1645,194432.95975129577
1646,161349.69642895865
1647,160099.96157555643
1648,135707.3225652688
1649,142892.32889835452
1650,120385.05676388525
1651,122739.32055139051
1652,98484.95296904733
1653,101870.7912204451
1654,150733.2558667678
1655,143117.93760438316
1656,144324.73132331637
1657,151762.1932041689
1658,153138.63874313392
1659,129528.33681595107
1660,152926.87891552175
1661,424129.57254331635
1662,375129.63951238175
1663,361556.3942201125
1664,451520.9437419049
1665,306945.51169231045
1666,322602.5980013625
1667,353997.1232649763
1668,336998.79780398804
1669,306026.54796981375
1670,336667.005986838
1671,260152.84631036728
1672,442889.63260884274
1673,295294.14743779955
1674,249254.6066070703
1675,195250.35246848594
1676,195140.5889848583
1677,215110.10695462796
1678,448949.3313111302
1679,383747.25929037086
1680,315922.5874493943
1681,246557.8687243227
1682,312326.524875566
1683,191510.44377593824
1684,176153.00459141383
1685,175533.03823450202
1686,173362.10161086248
1687,174001.77695175572
1688,189028.13642401827
1689,192562.2182316414
1690,194017.29888575312
1691,185988.2198785388
1692,263987.9836911686
1693,174305.4667802598
1694,184565.4663784837
1695,174640.69640329486
1696,269312.5799676668
1697,177729.95143400918
1698,332407.88277506916
1699,322033.9252293848
1700,251861.3215496344
1701,263791.8874615435
1702,241668.03152741474
1703,246534.4299477297
1704,279123.1425075287
1705,239756.87918050325
1706,392995.4339166671
1707,214432.2864693837
1708,209624.0359512626
1709,260884.22539588698
1710,223933.30885339994
1711,273678.672879811
1712,251292.25249034696
1713,267179.00834096747
1714,217929.57494441175
1715,206507.82053722453
1716,180932.03230104403
1717,176857.91249423026
1718,134685.61760342086
1719,205988.7321853785
1720,240327.95311671647
1721,164032.7432267986
1722,123211.64063758808
1723,155117.72679583178
1724,207281.15683804482
1725,236776.21858372272
1726,189351.05446221476
1727,163873.55566143693
1728,179841.6618990277
1729,166525.50506611197
1730,155586.05639938978
1731,123370.57716955052
1732,130622.68563196684
1733,117800.05531169452
1734,126797.06778404939
1735,131525.17127860617
1736,113498.92005334389
1737,305468.6864438763
1738,234715.0105275588
1739,253989.37179613207
1740,208179.0503856476
1741,186939.6578860588
1742,170260.97340187762
1743,177160.46473751566
1744,303334.8510198218
1745,211660.01757845812
1746,210653.58873661453
1747,208313.28703311656
1748,214599.00761341388
1749,151017.74840820508
1750,130326.56893285844
1751,235822.54269147268
1752,122047.01488952759
1753,145515.22225195228
1754,194754.43773251248
1755,162572.42879991682
1756,129443.8033154248
1757,121967.73705278184
1758,148303.1687114892
1759,161009.51886025327
1760,163028.55414639442
1761,142918.3000945292
1762,179622.31734348013
1763,175890.1006905795
1764,119386.83790181795
1765,162108.54430113646
1766,184087.71204531932
1767,208308.33989891305
1768,141464.92913437236
1769,169691.00727527728
1770,152509.86620052235
1771,124011.08178369369
1772,135508.4588180927
1773,134041.7347011313
1774,137848.45504676917
1775,141473.16805506864
1776,127424.86878862596
1777,112140.22345195408
1778,136994.58069499166
1779,122829.31070580882
1780,171294.77490430698
1781,127184.37672116363
1782,98457.28798501889
1783,139259.53230560385
1784,107074.97543016286
1785,114267.44630371459
1786,151680.61986987857
1787,168448.93951645133
1788,62691.75481742152
1789,93606.13925426707
1790,86374.9306043399
1791,184658.35562839775
1792,152798.6459756087
1793,134943.09807455906
1794,150858.62443158802
1795,135963.4892873623
1796,129978.65359861364
1797,111872.46270372884
1798,122819.50163570573
1799,112208.55400991568
1800,126349.46178505514
1801,125734.33896380241
1802,137336.3040456141
1803,149279.48682165405
1804,138667.2120121529
1805,136958.9800245635
1806,119595.20769985025
1807,134581.1986212735
1808,120155.45376961716
1809,124603.8115893247
1810,143362.31812398438
1811,97982.12136431919
1812,101250.95161870535
1813,122139.07166807837
1814,99011.93958230369
1815,60415.690644937546
1816,98479.0207798272
1817,117249.92873486615
1818,139006.4442208701
1819,125360.5513584562
1820,71736.50764222284
1821,119642.11670018174
1822,155164.62948737806
1823,55354.53118098252
1824,124156.20237598571
1825,141319.2219255187
1826,107149.79931488793
1827,103290.44697401105
1828,132902.89139446203
1829,117149.28231883617
1830,140147.69779976818
1831,146068.5965580674
1832,93866.77918511283
1833,143396.5945635566
1834,125856.0320365034
1835,125993.72818826413
1836,122984.60537046098
1837,90055.07362125325
1838,126767.97167211742
1839,104046.58953343792
1840,151864.28734608108
1841,133911.89783336816
1842,97220.55825634953
1843,132325.00144020005
1844,142690.27636291378
1845,144182.8975567617
1846,152762.15562111832
1847,163429.13250870776
1848,62096.662005437596
1849,114243.41287532766
1850,124756.00996896395
1851,146602.17721652245
1852,128400.38848757731
1853,130570.92465083936
1854,162759.53022946446
1855,153895.782836782
1856,225733.1549704359
1857,152698.80628562058
1858,135616.972861295
1859,119747.66758317815
1860,147572.9899686863
1861,119193.02803276919
1862,323214.97315184353
1863,307485.5198497716
1864,307496.2943315829
1865,327693.3678471388
1866,323622.90644251835
1867,231725.2590953326
1868,285646.839303136
1869,203895.196688637
1870,227387.04459800557
1871,259233.67728221352
1872,173094.39005948545
1873,232829.765444195
1874,145992.23978618393
1875,195889.09508799092
1876,197800.10070872412
1877,207227.65256885122
1878,208057.8794189128
1879,129701.39666993466
1880,133178.04944967543
1881,241209.28799991502
1882,244458.52958207217
1883,190775.6911231595
1884,206746.27461156365
1885,233850.44485419063
1886,284080.1901343253
1887,210023.7119285927
1888,266690.3533131501
1889,168383.70850535372
1890,122352.44080882042
1891,134953.4767967548
1892,105131.65464038176
1893,130496.60131036337
1894,126067.69579526524
1895,137986.85054952058
1896,124568.78032891809
1897,117663.40217049539
1898,113351.06267649768
1899,146472.67073571292
1900,145120.95780514437
1901,169650.4934366817
1902,144641.59762228586
1903,217575.01022087282
1904,138333.70888191485
1905,186278.80973580276
1906,144002.28349777445
1907,194307.34178508836
1908,114853.31348145338
1909,135892.52590103127
1910,124153.10024720887
1911,209544.16876055655
1912,293001.83255773014
1913,139526.84093278757
1914,65015.119792911966
1915,308984.02407833544
1916,64279.02687329113
1917,240743.19199218083
1918,139377.23133517406
1919,163049.30525250972
1920,156937.0207290105
1921,374442.63900309394
1922,312065.24202412274
1923,215720.35355820152
1924,225974.28053105902
1925,208848.1825574412
1926,360171.6332490792
1927,133646.2043109124
1928,156521.25103610475
1929,120783.10282429366
1930,132548.33754313586
1931,136936.454482304
1932,137438.69773402906
1933,180848.90480864223
1934,178993.3713231891
1935,174325.47652326274
1936,187379.6068451525
1937,182077.15956096302
1938,171625.93719353015
1939,250716.11565434583
1940,192463.69175698873
1941,170902.5750756657
1942,183816.01349681505
1943,210244.94249330612
1944,353758.47011125396
1945,372473.009723216
1946,140899.70860789006
1947,282817.958559628
1948,164898.94695133355
1949,241147.46568691588
1950,183907.48637075117
1951,243283.65052432023
1952,214105.22607252945
1953,167560.27690800806
1954,186715.18157460995
1955,131102.70825180065
1956,298052.7652157766
1957,155236.68067078118
1958,300533.62127887853
1959,145064.39062917914
1960,113882.80380599796
1961,126179.95396089106
1962,95693.4693920697
1963,103799.92708877748
1964,109193.91383074995
1965,146353.4833881802
1966,142261.0045893311
1967,293953.53903123655
1968,413568.6696018403
1969,369124.1450975635
1970,404746.8809104682
1971,436829.1695971183
1972,356910.41190338193
1973,272722.62356729066
1974,332023.99249870935
1975,462419.07201363484
1976,278329.03137001174
1977,348541.4671307297
1978,343782.8686500775
1979,315542.99510180147
1980,195342.69955213234
1981,328483.47869751055
1982,227910.9805409005
1983,215643.75576560627
1984,167661.34887781693
1985,220715.1164856725
1986,209510.76889092816
1987,184706.1984743725
1988,177751.0655587015
1989,190793.0123699768
1990,214541.15877967665
1991,225645.74455490353
1992,214637.09229574198
1993,172608.74204114435
1994,229048.8656617258
1995,181672.10567880957
1996,256356.8261655824
1997,310197.26192347694
1998,306335.3848238389
1999,275418.97119522037
2000,309211.2713982535
2001,280342.9446901629
2002,243194.63475225153
2003,250148.36917696687
2004,276134.22165438277
2005,225143.01399368214
2006,223746.2750374598
2007,248144.3036462493
2008,212331.83368824597
2009,200105.73371037416
2010,191240.87150722003
2011,139372.3762251608
2012,178268.17554878935
2013,180324.74672674062
2014,187977.30179641795
2015,203337.9922183919
2016,195687.9555735013
2017,198583.91074697935
2018,125298.39642877568
2019,133974.9613116969
2020,106607.54731515548
2021,109526.09159490434
2022,178135.91245417664
2023,143688.19018140598
2024,259034.7942860953
2025,341459.78862523753
2026,184934.75842076942
2027,160242.70794637388
2028,151767.71142594013
2029,169394.27075383824
2030,265447.5058603483
2031,227702.26054641203
2032,252270.95360834157
2033,253352.16764328512
2034,172355.70550165005
2035,214935.5695981228
2036,191085.40184581367
2037,199632.96391399676
2038,297906.69407729385
2039,213309.171000266
2040,307278.4965549757
2041,271139.3218299825
2042,206824.72133828176
2043,172653.55327719596
2044,169577.11504803997
2045,211351.13073917571
2046,144329.37077554033
2047,142211.51272220726
2048,141347.2396435105
2049,139277.91820194718
2050,170594.4500624264
2051,107050.48211769998
2052,130152.69942833735
2053,146915.5391193219
2054,95467.31261528298
2055,154753.20159491402
2056,142980.53240489998
2057,118865.05592377638
2058,211282.25813403894
2059,135560.5637703824
2060,164629.45597137936
2061,166724.31019004597
2062,132181.45155330843
2063,120483.49336435841
2064,136675.16498099663
2065,113779.1008863935
2066,170303.0855422605
2067,127977.60782672456
2068,142611.29704654784
2069,85475.18841919639
2070,114166.12085592742
2071,97865.08462991106
2072,138087.33737437712
2073,133311.3660706672
2074,178334.69889247927
2075,145043.88678053746
2076,119996.30424888819
2077,152065.87608810124
2078,126884.56859407187
2079,131933.76848009336
2080,116307.13506134364
2081,124390.44286631502
2082,120710.77100705483
2083,143912.88045917038
2084,114434.89624926464
2085,122888.38684545542
2086,112232.91023866182
2087,120213.82276890686
2088,100201.95608439166
2089,89162.9142458101
2090,128913.51290098568
2091,113185.66889154489
2092,125648.15952734242
2093,114877.01079687719
2094,109578.80577647954
2095,147216.55586282426
2096,87754.41837135318
2097,99077.98602591114
2098,143513.6043633203
2099,61851.69629081737
2100,90094.16445523954
2101,116094.4537877402
2102,130526.20282669953
2103,107192.49416440228
2104,135329.4168058597
2105,129155.50085417979
2106,71298.00408697719
2107,191901.09501700167
2108,117447.91154609362
2109,112085.36332202179
2110,117299.27738204965
2111,135754.24209376262
2112,136773.85770992393
2113,118717.27130757789
2114,115026.8544404815
2115,152946.3421954317
2116,112292.55610678649
2117,144026.8721734845
2118,123857.25880843037
2119,111196.27022773365
2120,116131.00751756618
2121,104316.67929815661
2122,112549.46466129248
2123,90048.2377700714
2124,161894.195913027
2125,127383.39631218679
2126,151336.30001030734
2127,154024.18139272704
2128,126711.77107512644
2129,93294.1183487638
2130,136783.990874649
2131,146016.9423985256
2132,110395.62612060294
2133,116172.03253224364
2134,120565.76941212684
2135,100193.3135610065
2136,78746.40763714164
2137,108860.9894262316
2138,130344.75182024509
2139,149784.65011089644
2140,136793.17282938707
2141,151636.22044878858
2142,133087.47237185758
2143,146919.6315074342
2144,118446.34452505066
2145,138100.78733331518
2146,161130.22183518636
2147,151572.83288361074
2148,134248.08725289
2149,141746.94140459428
2150,222376.2803598123
2151,121288.31232655459
2152,151699.17942126037
2153,164281.17357392947
2154,101697.22441418686
2155,133760.4519833459
2156,241107.74681465718
2157,231901.72878251033
2158,240269.18524305272
2159,215233.61440733226
2160,177041.61320176313
2161,242511.08292616263
2162,382892.3095387931
2163,336425.53515973245
2164,257943.96748741512
2165,193667.84425165478
2166,153723.43594411138
2167,210204.48314658753
2168,196494.1896729354
2169,193321.51765827977
2170,213184.3649863914
2171,151897.09900752053
2172,134473.6485555777
2173,175376.39776805998
2174,225116.99778602784
2175,286144.40540744865
2176,313692.3261057199
2177,245470.1497993641
2178,210703.93246406555
2179,142115.04412460938
2180,195476.13995931705
2181,194020.72564849642
2182,227065.0804808853
2183,194533.795788442
2184,125719.20406728474
2185,125447.63945569113
2186,141218.4951046152
2187,152981.10401720155
2188,154679.0137267823
2189,247825.54715527463
2190,82487.16908912493
2191,82437.60091809358
2192,90947.07644309793
2193,103722.10402528368
2194,104072.34455475179
2195,109106.53778555174
2196,105606.79243283323
2197,112186.04645838687
2198,151529.2917544301
2199,179669.5939828966
2200,137718.17648186028
2201,136375.39487727536
2202,202618.535994566
2203,150302.505133632
2204,171866.74377375643
2205,117278.21365637242
2206,129791.47840854549
2207,211211.03513546387
2208,246699.17296178942
2209,216536.92299895664
2210,122489.91198441596
2211,113437.90731883579
2212,117944.73362472965
2213,103355.25073456451
2214,135098.38481294605
2215,101751.66805678469
2216,141723.40306993094
2217,67066.47170390883
2218,80954.37173494928
2219,75329.76011991204
2220,75621.95424494686
2221,310001.30542531505
2222,261929.97191841347
2223,282664.6720641315
2224,216331.5081295743
2225,133280.77855814795
2226,179714.0551817253
2227,202628.59007555904
2228,275159.2297772154
2229,238791.4349420691
2230,160324.62528678885
2231,210301.98786214367
2232,183256.44572101382
2233,177038.6874988592
2234,244357.5395309403
2235,215963.38351506484
2236,257486.72267714317
2237,326000.3365562308
2238,200712.42383131658
2239,107193.77789728141
2240,157282.50829999213
2241,143848.88140327903
2242,127073.93015952283
2243,127315.10679363576
2244,99251.58976860784
2245,98737.26463823124
2246,138567.46765111655
2247,111198.22933785664
2248,124609.56016957754
2249,124368.21882036321
2250,132915.10997011734
2251,113690.41932577196
2252,176359.10793989035
2253,163916.033688907
2254,182153.38196759205
2255,184619.4794954524
2256,176635.22223921702
2257,206757.77589335345
2258,166791.2420619116
2259,177897.96694711264
2260,144840.018834113
2261,192602.70985146728
2262,206932.2352231497
2263,362329.4544856278
2264,456254.19220129657
2265,154848.09448949402
2266,286800.7666898603
2267,343667.2874941151
2268,388711.533794274
2269,156238.93720998056
2270,189643.68595609366
2271,215759.58602983254
2272,198225.7368256112
2273,162724.80793840677
2274,176909.66338917127
2275,153589.57487757076
2276,182333.86358942307
2277,175878.12037890413
2278,149371.02569080557
2279,128104.78515066477
2280,112771.65389909859
2281,173247.5201101462
2282,181997.93340411122
2283,103973.68232885966
2284,112123.091778392
2285,140750.96494374063
2286,126613.08459918047
2287,351985.62648560083
2288,273409.7540361179
2289,352916.5942938264
2290,420683.37040870404
2291,333342.45351858623
2292,414514.7391073266
2293,452277.98938088014
2294,394354.51992829086
2295,462977.5347480093
2296,262790.76587234344
2297,329224.28041185415
2298,338639.99787930725
2299,361523.1101094826
2300,323749.290183758
2301,306412.6669221241
2302,245937.3598733727
2303,247300.3001579151
2304,243547.7778036578
2305,192520.99251901254
2306,189567.35860840091
2307,200147.69143931434
2308,226777.7864686401
2309,279771.74566099356
2310,220434.12467100355
2311,204312.26328283228
2312,173176.3882494
2313,173654.8819165579
2314,171441.98149574816
2315,178304.0814792578
2316,196944.0759429286
2317,183686.9559667688
2318,176012.4286475146
2319,179976.12553574104
2320,183540.13179344893
2321,242976.73715032084
2322,179752.6121702438
2323,186967.13080599392
2324,185446.0230918352
2325,214760.9467025828
2326,178080.90562485607
2327,207899.210543549
2328,220772.0170659463
2329,188856.77824634832
2330,181036.0322438767
2331,333611.64757685445
2332,388704.88262767927
2333,316069.19000108674
2334,258630.72655343206
2335,279048.7394222759
2336,306543.84914134286
2337,196169.89022168814
2338,262066.4808293172
2339,226873.29506436278
2340,372655.09221548773
2341,218898.64249255927
2342,236316.1590395764
2343,227821.6813396379
2344,226385.88770504625
2345,231878.40519800308
2346,214319.11200213525
2347,197090.61412492476
2348,235567.576895922
2349,175427.47395140948
2350,295983.034143588
2351,252278.10400695226
2352,246201.87717382493
2353,245020.8498340287
2354,134870.2671128928
2355,145187.96570765256
2356,151139.67174186575
2357,195966.24497533464
2358,200845.57169527572
2359,126152.62381118933
2360,120463.39119530973
2361,143663.82076654752
2362,255061.66329614678
2363,141577.5126033092
2364,154303.5193600536
2365,219489.0514949307
2366,195936.92628080517
2367,226956.1052329703
2368,213984.21983703546
2369,220716.86779763756
2370,170907.35257864377
2371,165962.05809724535
2372,186735.9938215529
2373,272593.3291627491
2374,301984.17545257567
2375,242510.18497524364
2376,274995.3940253983
2377,311927.35699347977
2378,151069.8216573038
2379,195169.31881034264
2380,145260.01673618014
2381,164173.28633468092
2382,202152.96169560362
2383,202831.78901957974
2384,240060.61714427947
2385,161111.5376153189
2386,136322.66580805375
2387,134056.05646271646
2388,103172.60190969142
2389,124063.87525193387
2390,149610.41070134443
2391,141960.8998295202
2392,114646.42684994132
2393,169323.37620620787
2394,147279.79301498356
2395,203328.4210005419
2396,145465.71118782327
2397,204410.22349789596
2398,128099.97747419112
2399,65888.6408924649
2400,69411.18927024124
2401,121293.53028491265
2402,137791.56395209918
2403,142751.4771757042
2404,152574.06090628062
2405,158926.68552046252
2406,141329.51444640965
2407,126423.31621061519
2408,145599.3371937289
2409,128024.9760883323
2410,162783.94580467
2411,118984.49649682792
2412,151181.33240810892
2413,134155.6546774562
2414,147714.9914353409
2415,133238.86216236808
2416,126071.78394991613
2417,134655.93721421948
2418,134298.44391852658
2419,129001.03931197689
2420,125955.87601396092
2421,140763.56488619023
2422,111436.21026666241
2423,118718.02872123895
2424,151392.00244378718
2425,193995.94728780142
2426,125227.8421412764
2427,131174.44748670587
2428,174240.69122085866
2429,115320.159819247
2430,131294.7361607485
2431,115743.5557888987
2432,142362.42494968878
2433,146007.4583290066
2434,139996.70788902417
2435,146848.6003283779
2436,109967.3369518864
2437,106404.06420495745
2438,123973.3399418973
2439,104662.4689924822
2440,124739.1597582724
2441,91609.88281045735
2442,101135.22157748017
2443,120573.30220988268
2444,125238.43742094924
2445,89714.25901178982
2446,134209.7665164873
2447,182413.80963145773
2448,137961.79058485103
2449,118154.02008410326
2450,147457.77635278727
2451,122649.6758700299
2452,197727.21316400994
2453,98988.2166342568
2454,117375.87587669867
2455,111838.45478071197
2456,126714.27847945539
2457,130756.68450550764
2458,126753.25778966749
2459,110315.71554442694
2460,142104.7553329821
2461,126285.00133535905
2462,132537.1802178946
2463,123934.5755706863
2464,163752.2254971222
2465,132910.9544866631
2466,119031.61351920405
2467,134434.76127020543
2468,91262.89163271
2469,87535.66992169351
2470,184832.8057039766
2471,191792.14763996226
2472,154938.79133611434
2473,117226.35250950915
2474,87213.55500128453
2475,211462.30468974242
2476,113597.20420834242
2477,125901.48592260898
2478,151910.0090232268
2479,109091.73946241933
2480,145875.141401591
2481,124494.77085987583
2482,130273.63664854688
2483,113649.68297406317
2484,123630.42392884752
2485,127458.89160843479
2486,146923.49166664906
2487,172034.9744420868
2488,156221.6060530643
2489,155011.87415949465
2490,147856.79184467025
2491,94180.71445742298
2492,195214.9787472051
2493,148182.13004173432
2494,150625.6618640594
2495,91116.10543105847
2496,230626.88968625435
2497,146721.0329564149
2498,117235.98003987808
2499,86624.27671950046
2500,127467.47101300965
2501,134469.0921615241
2502,137091.09772806577
2503,96983.97874808869
2504,181428.96080979944
2505,225734.13536138617
2506,252650.6042720977
2507,286928.9797807976
2508,251587.58077421383
2509,222452.77135016274
2510,225647.70788860234
2511,181117.18835014998
2512,209433.00286363362
2513,221666.86733992962
2514,242607.81505655963
2515,150311.08772960605
2516,172496.3912366439
2517,143771.18983275205
2518,152846.9676508522
2519,234895.68358434108
2520,216914.08078983432
2521,189697.25371654093
2522,221642.99087065808
2523,121522.99416716082
2524,139286.62140679592
2525,144383.86861139856
2526,140543.5053959401
2527,120459.61500879226
2528,131599.05072922359
2529,140646.91157265732
2530,126281.05464868629
2531,248675.3947270271
2532,226687.83402857964
2533,199123.64480958262
2534,233147.17812781106
2535,280050.6622601323
2536,226344.92950682118
2537,233760.67211460692
2538,182811.02916712404
2539,187437.98275991043
2540,181022.7016988583
2541,181555.99066080328
2542,166099.13530115483
2543,121364.1329703175
2544,121027.37085670297
2545,131117.1699407443
2546,134103.3414877903
2547,135959.15463737928
2548,154294.10231894767
2549,157692.3104974152
2550,552212.2218820035
2551,141961.69456854835
2552,128329.11275589619
2553,82151.46210705195
2554,101135.05658761616
2555,113594.32899733572
2556,105545.54206370394
2557,111758.51633883671
2558,149222.18116306164
2559,131288.60912067734
2560,146185.6199627918
2561,144609.28400793896
2562,135897.56219420646
2563,150080.6185719135
2564,199873.66896806372
2565,141386.48399347562
2566,147332.46825369378
2567,135816.03294403118
2568,192274.32723130556
2569,207732.005751301
2570,118879.23585364243
2571,182665.59267863183
2572,153892.56084003177
2573,211045.32075792158
2574,283221.0644561787
2575,128300.89315825855
2576,120844.52397084938
2577,147750.43089838597
2578,88041.91558932856
2579,73247.4602663859
2580,109117.10866019916
2581,117806.35857375333
2582,111455.88237036053
2583,265009.29388399306
2584,162074.59652670636
2585,190360.9523999844
2586,212738.45767401502
2587,197815.59768157656
2588,141933.49547547637
2589,147960.5803674694
2590,211005.9318091995
2591,219000.5860297199
2592,215517.70458366245
2593,242854.82624064255
2594,179939.21687802766
2595,205279.17463628994
2596,300276.222330936
2597,192867.72252377766
2598,278589.0237246938
2599,320369.86114041443
2600,137226.94847342093
2601,140288.69136800797
2602,86405.16610640421
2603,93447.90861374824
2604,88252.655068061
2605,83447.93054028132
2606,144551.64920556883
2607,204519.61837200582
2608,191757.24062313267
2609,173109.01005437347
2610,109544.86028384966
2611,120880.4551611493
2612,156507.31294366403
2613,130436.89194396691
2614,125958.93153089329
2615,153370.59520039198
2616,144744.31863718212
2617,175808.83136930305
2618,180292.17319596407
2619,199151.79646870936
2620,188001.03198855428
2621,178212.0182881568
2622,182031.74333324417
2623,243201.91431311413
2624,293634.4369790223
2625,280054.7393223451
2626,172852.46070758541
2627,170495.18750192682
2628,452308.05674743914
2629,490227.23195264733
2630,370934.09630266274
2631,459178.5067939644
2632,406977.6544399904
2633,299703.416577738
2634,399980.94513083855
2635,153835.58264057996
2636,185072.05382287462
2637,175553.42653312933
2638,253371.07257602405
2639,185924.55895009043
2640,151210.1540182035
2641,112037.77366739028
2642,187261.9499032746
2643,107639.47276948154
2644,125466.20008927118
2645,106215.39533495638
2646,96055.90301833523
2647,103845.05830503893
2648,140414.84941246716
2649,149131.44665074986
2650,136647.9662458776
2651,146611.6896074179
2652,411944.44954910234
2653,250695.29869419787
2654,259281.32972398004
2655,382645.1920109807
2656,324414.99213380506
2657,323565.4469481491
2658,288707.37676052435
2659,308212.1018024207
2660,348140.1097126922
2661,335587.2311982971
2662,347693.6315856228
2663,282394.36025653215
2664,277767.88627922354
2665,320621.5163108036
2666,281265.9809159229
2667,173272.82990392094
2668,178768.129455712
2669,177914.22888568818
2670,275124.7990083593
2671,182782.97218594793
2672,192606.13537866197
2673,203197.8217229361
2674,200423.15428814472
2675,176258.0120385208
2676,190813.43798555492
2677,197050.29429277914
2678,252666.08999036968
2679,278607.81899171043
2680,280129.28686176427
2681,393379.73700714833
2682,323170.20842603437
2683,557304.2117800346
2684,312864.5340284939
2685,329423.9737217991
2686,246966.0913375752
2687,311180.51971264917
2688,218814.02525599685
2689,207888.87427344226
2690,417144.6580153401
2691,191168.71854177784
2692,137778.1665649457
2693,196647.65657395968
2694,130518.38904751308
2695,194163.4184416727
2696,185646.69095756518
2697,190673.75471680975
2698,200682.8855927036
2699,175600.22487380353
2700,162933.5076153388
2701,157915.7742328251
2702,118741.95187000786
2703,131788.9442156091
2704,141093.04907636868
2705,121805.47355198502
2706,115079.35984892266
2707,125969.8767929318
2708,132939.71281949372
2709,104886.08947809835
2710,127552.9963520176
2711,252619.65736031905
2712,376028.35747125966
2713,173921.5648793151
2714,153256.5026340368
2715,167217.38686046668
2716,152508.98157081188
2717,187658.75403805732
2718,225705.8837096856
2719,153862.16463250012
2720,172205.3877156013
2721,137716.24836825568
2722,157628.3757707303
2723,141686.7957301086
2724,128006.6537434732
2725,133643.1189713084
2726,144446.39474007377
2727,169321.08931369678
2728,181362.44976742944
2729,152038.31162388873
2730,144494.38637926942
2731,126297.83852972122
2732,124708.44256114497
2733,159951.18810354208
2734,142817.81684378692
